reference_id,entity_id,claim_id,rank,property_id,datatype,entity_label,entity_desc,property_label,property_desc,object_label,object_desc,entity_label_is_alias,property_label_is_alias,object_label_is_alias,verbalisation,verbalisation_unks_replaced,verbalisation_unks_replaced_then_dropped,alternative_alias_used,corrected_verbalisation,is_corrected_verbalisation,final_url
0f4f289c941283e73fa3dc0cab60a31e584d1131,Q100338488,Q100338488$8849EF3F-6D52-4C05-952C-C02E27DAFD54,normal,P452,wikibase-item,Programme Lyon Aménagement Urbain project,no-desc,sector,specific industry of company or organization,urban planning,technical and political process concerned with the use of land and design of the urban environment,False,True,False,The Lyon Aménagement Urbain project is in the sector of urban planning.,The Lyon Aménagement Urbain project is in the sector of urban planning.,The Lyon Aménagement Urbain project is in the sector of urban planning.,True,The Lyon Aménagement Urbain project is in the sector of urban planning.,False,https://www.eib.org/en/projects/pipelines/all/20100298
65721fce0505785f03861baddc9c8f8c160b665b,Q106979638,Q106979638$0BB0B57E-545A-45CA-A6C0-0C86E7AB9790,normal,P577,time,EIB INFO 1-2010 (n°137),European Investment Bank publication,publication date,date or point in time when a work was first published or released,24/03/2010,no-desc,False,False,False,EIB INFO 1-2010 (n°137) was published on 24/03/2010.,EIB INFO 1-2010 (n°137) was published on 24/03/2010.,EIB INFO 1-2010 (n°137) was published on 24/03/2010.,False,EIB INFO 1-2010 (n°137) was published on 24/03/2010.,False,https://www.eib.org/en/publications/eib-information-1-2010-n137
3d830420ab7694849eed20a4307cf44e9ee447be,Q100339893,Q100339893$0E4D5364-2A54-4981-9884-2D86DF19429C,normal,P571,time,Olomouc Urban Infrastructure project,no-desc,created,date or point in time when the subject came into existence as defined,24/03/2009,no-desc,False,True,False,The Olomouc Urban Infrastructure project was created on 24/03/2009.,The Olomouc Urban Infrastructure project was created on 24/03/2009.,The Olomouc Urban Infrastructure project was created on 24/03/2009.,True,The Olomouc Urban Infrastructure project was created on 24/03/2009.,False,https://www.eib.org/en/projects/pipelines/all/20080621
b269f015ab1946ae1629365bb21f11d902598713,Q100342408,Q100342408$0D6635BF-1B3D-497E-8C24-28B9FA4C10DE,normal,P571,time,Inga Power Rehabilitation Project project,no-desc,created,date or point in time when the subject came into existence as defined,10/04/2008,no-desc,False,True,False,The Inga Power Rehabilitation Project was created on 10/04/2008.,The Inga Power Rehabilitation Project was created on 10/04/2008.,The Inga Power Rehabilitation Project was created on 10/04/2008.,True,The Inga Power Rehabilitation Project was created on 10/04/2008.,False,https://www.eib.org/en/projects/pipelines/all/20060268
d0ec69ab3a776849605907206cf7452d3cdffa6c,Q106979426,Q106979426$49A887BC-DC4B-422B-9D8B-38848D1C1003,normal,P921,wikibase-item,EIBIS 2018 - Bulgaria overview,European Investment Bank publication,about,primary topic of a work (see also P180: depicts),economics,"social science that analyzes the production, distribution, and consumption of goods and services",False,True,False,EIBIS 2018 - Bulgaria overview is about economics.,EIBIS 2018 - Bulgaria overview is about economics.,EIBIS 2018 - Bulgaria overview is about economics.,True,EIBIS 2018 - Bulgaria overview is about economics.,False,https://www.eib.org/en/publications/econ-eibis-2018-bulgaria
d80e838cb5755b2f9b7e32d86fe777fc52d5f663,Q100580018,Q100580018$4ACEA573-B888-4E6F-84DC-C7C80820D31C,normal,P1001,wikibase-item,"Fenit Harbour Works Order, 1997",Irish Statutory Instrument S.I. No. 19/1997,applies to jurisdiction,"the item (institution, law, public office, public register...) or statement belongs to or has power over or applies to the value (a territorial jurisdiction: a country, state, municipality, ...)",Ireland,sovereign state in northwestern Europe covering five-sixths of the island of Ireland,False,False,False,"The Fenit Harbour Works Order, 1997 is applicable to the jurisdiction of Ireland.","The Fenit Harbour Works Order, 1997 is applicable to the jurisdiction of Ireland.","The Fenit Harbour Works Order, 1997 is applicable to the jurisdiction of Ireland.",False,"The Fenit Harbour Works Order, 1997 is applicable to the jurisdiction of Ireland.",False,https://www.irishstatutebook.ie/eli/1997/si/19/made/en/print
a17c2e693999c2010cc217799273a48854e90dc2,Q100568154,Q100568154$F3FD7387-48DF-4B8A-B941-594EA7398951,normal,P50,wikibase-item,"Bray Urban District Local Electoral Areas Order, 1967, (Revocation) Order, 1974",Irish Statutory Instrument S.I. No. 44/1974,author,"main creator(s) of a written work (use on works, not humans); use P2093 when Wikidata item is unknown or does not exist",James Tully,Irish politician (1915-1992),False,False,False,"James Tully is the author of the Bray Urban District Local Electoral Areas Order, 1967, (Revocation) Order, 1974.","James Tully is the author of the Bray Urban District Local Electoral Areas Order, 1967, (Revocation) Order, 1974.","James Tully is the author of the Bray Urban District Local Electoral Areas Order, 1967, (Revocation) Order, 1974.",False,"James Tully is the author of the Bray Urban District Local Electoral Areas Order, 1967, (Revocation) Order, 1974.",False,https://www.irishstatutebook.ie/eli/1974/si/44/made/en
75d0db08fef06723de42db8a9df351c50e38435e,Q100541930,Q100541930$75DEBE1F-1498-4993-A939-B54EA0FC338E,normal,P1031,string,International Organization for Migration (Privileges and Immunities) Order 2015,Irish Statutory Instrument S.I. No. 569/2015,citation,legal citation of legislation or a court decision,S.I. No. 569/2015,no-desc,False,True,False,The International Organization for Migration (Privileges and Immunities) Order 2015 has a citation of S.I. No. 569/2015.,The International Organization for Migration (Privileges and Immunities) Order 2015 has a citation of S.I. No. 569/2015.,The International Organization for Migration (Privileges and Immunities) Order 2015 has a citation of S.I. No. 569/2015.,True,The International Organization for Migration (Privileges and Immunities) Order 2015 has a citation of S.I. No. 569/2015.,False,https://www.irishstatutebook.ie/eli/2015/si/569/made/en/print
5e9bc44ce8b4ae04f57985660ab5f880cee53315,Q100562234,Q100562234$6222DFB3-EC74-4C9D-B02D-BB70AFB981B9,normal,P1031,string,"Merchant Shipping (Grain) Rules, 1953",Irish Statutory Instrument S.I. No. 348/1953,citation,legal citation of legislation or a court decision,S.I. No. 348/1953,no-desc,False,True,False,"Merchant Shipping (Grain) Rules, 1953 has a citation of S.I. No. 348/1953.","Merchant Shipping (Grain) Rules, 1953 has a citation of S.I. No. 348/1953.","Merchant Shipping (Grain) Rules, 1953 has a citation of S.I. No. 348/1953.",True,"Merchant Shipping (Grain) Rules, 1953 has a citation of S.I. No. 348/1953.",False,https://www.irishstatutebook.ie/eli/1953/si/348/made/en/print
b8db0a114090131c54048bd969074aa5e275ddcb,Q100563556,Q100563556$D84F6934-F8AB-4151-BD8D-A470970DAF82,normal,P50,wikibase-item,"Emergency Powers (Dundalk Gas Charges) Order, 1943 (Revocation) Order, 1955",Irish Statutory Instrument S.I. No. 159/1955,author,"main creator(s) of a written work (use on works, not humans); use P2093 when Wikidata item is unknown or does not exist",William Norton,Irish Labour Party politician,False,False,False,"William Norton is the author of the Emergency Powers (Dundalk Gas Charges) Order, 1943 (Revocation) Order, 1955.","William Norton is the author of the Emergency Powers (Dundalk Gas Charges) Order, 1943 (Revocation) Order, 1955.","William Norton is the author of the Emergency Powers (Dundalk Gas Charges) Order, 1943 (Revocation) Order, 1955.",False,"William Norton is the author of the Emergency Powers (Dundalk Gas Charges) Order, 1943 (Revocation) Order, 1955.",False,https://www.irishstatutebook.ie/eli/1955/si/159/made/en
8077940e48154fa6f3db51211c21614047d7fed3,Q100536262,Q100536262$5CE8F3A5-C40A-4A44-B72D-23864D0F2CCA,normal,P50,wikibase-item,Education and Training Boards Act 2013 (Commencement) Order 2013,Irish Statutory Instrument S.I. No. 211/2013,author,"main creator(s) of a written work (use on works, not humans); use P2093 when Wikidata item is unknown or does not exist",Ruairi Quinn,Irish Labour Party politician,False,False,False,Ruairi Quinn is the author of the Education and Training Boards Act 2013 (Commencement) Order 2013.,Ruairi Quinn is the author of the Education and Training Boards Act 2013 (Commencement) Order 2013.,Ruairi Quinn is the author of the Education and Training Boards Act 2013 (Commencement) Order 2013.,False,Ruairi Quinn is the author of the Education and Training Boards Act 2013 (Commencement) Order 2013.,False,https://www.irishstatutebook.ie/eli/2013/si/211/made/en
e0d67533e6932551a6a8912eccdb6b74492ceb2c,Q100557902,Q100557902$D62E1CF1-0CA5-4163-8E0B-C8017AAEE087,normal,P1031,string,"Milk (Maximum Prices To Retailers) Order, 1951",Irish Statutory Instrument S.I. No. 102/1951,citation,legal citation of legislation or a court decision,S.I. No. 102/1951,no-desc,False,True,False,"Milk (Maximum Prices To Retailers) Order, 1951 has a citation of S.I. No. 102/1951.","Milk (Maximum Prices To Retailers) Order, 1951 has a citation of S.I. No. 102/1951.","Milk (Maximum Prices To Retailers) Order, 1951 has a citation of S.I. No. 102/1951.",True,"Milk (Maximum Prices To Retailers) Order, 1951 has a citation of S.I. No. 102/1951.",False,https://www.irishstatutebook.ie/eli/1951/si/102/made/en/print
7f0dd6b9460801c2a006d63c4f080cd6a8ade0ed,Q100564901,Q100564901$FCE23CA4-44AD-4465-A407-5B395F9165A2,normal,P577,time,"Motor Spirit (Maximum Prices) (No. 2) Order, 1957",Irish Statutory Instrument S.I. No. 65/1957,publication date,date or point in time when a work was first published or released,1957,no-desc,False,False,False,"Motor Spirit (Maximum Prices) (No. 2) Order, 1957 was published in 1957.","Motor Spirit (Maximum Prices) (No. 2) Order, 1957 was published in 1957.","Motor Spirit (Maximum Prices) (No. 2) Order, 1957 was published in 1957.",False,"Motor Spirit (Maximum Prices) (No. 2) Order, 1957 was published in 1957.",False,https://www.irishstatutebook.ie/eli/1957/si/65/made/en/print
69386554162bd5dc1a28d2ea34fd595f866f01ca,Q100567235,Q100567235$D7843715-48DF-4150-B197-2B2A83C155D8,normal,P1001,wikibase-item,"Trustee Savings Banks Regulations, 1973",Irish Statutory Instrument S.I. No. 208/1973,applies to jurisdiction,"the item (institution, law, public office, public register...) or statement belongs to or has power over or applies to the value (a territorial jurisdiction: a country, state, municipality, ...)",Ireland,sovereign state in northwestern Europe covering five-sixths of the island of Ireland,False,False,False,"The Trustee Savings Banks Regulations, 1973, is applicable to the jurisdiction of Ireland.","The Trustee Savings Banks Regulations, 1973, is applicable to the jurisdiction of Ireland.","The Trustee Savings Banks Regulations, 1973, is applicable to the jurisdiction of Ireland.",False,"The Trustee Savings Banks Regulations, 1973, is applicable to the jurisdiction of Ireland.",False,https://www.irishstatutebook.ie/eli/1973/si/208/made/en/print
eef3259a0a81956715a6ef330629077d07a2eac3,Q100549690,Q100549690$EC9192A7-DEB8-470C-B1AA-8F481146A6B1,normal,P50,wikibase-item,"Social Welfare (Consolidated Claims, Payments and Control) (Amendment) (No. 6) (Prescribed Time) Regulations 2018",Irish Statutory Instrument S.I. No. 375/2018,author,"main creator(s) of a written work (use on works, not humans); use P2093 when Wikidata item is unknown or does not exist",Regina Doherty,Irish politician,False,False,False,"The Social Welfare (Consolidated Claims, Payments and Control) (Amendment) (No. 6) (Prescribed Time) Regulations 2018 was written by Regina Doherty.","The Social Welfare (Consolidated Claims, Payments and Control) (Amendment) (No. 6) (Prescribed Time) Regulations 2018 was written by Regina Doherty.","The Social Welfare (Consolidated Claims, Payments and Control) (Amendment) (No. 6) (Prescribed Time) Regulations 2018 was written by Regina Doherty.",False,"The Social Welfare (Consolidated Claims, Payments and Control) (Amendment) (No. 6) (Prescribed Time) Regulations 2018 was written by Regina Doherty.",False,https://www.irishstatutebook.ie/eli/2018/si/375/made/en
8c915b2b2ddf4d1cb0af1fbeba8f2b5a433ee2d6,Q100550229,Q100550229$EBB62C84-5629-4F6C-B12D-5CCE245DAD45,normal,P50,wikibase-item,Health Act 1970 (Fifth Schedule) Regulations 2018,Irish Statutory Instrument S.I. No. 554/2018,author,"main creator(s) of a written work (use on works, not humans); use P2093 when Wikidata item is unknown or does not exist",Simon Harris,Irish politician,False,False,False,Simon Harris is the author of the Health Act 1970 (Fifth Schedule) Regulations 2018.,Simon Harris is the author of the Health Act 1970 (Fifth Schedule) Regulations 2018.,Simon Harris is the author of the Health Act 1970 (Fifth Schedule) Regulations 2018.,False,Simon Harris is the author of the Health Act 1970 (Fifth Schedule) Regulations 2018.,False,https://www.irishstatutebook.ie/eli/2018/si/554/made/en
c76b2a485828dd37029779c87b1b7b40b8af383f,Q100561797,Q100561797$6CE39125-976F-4A05-9752-5708B44B8E43,normal,P1031,string,"Restrictive Trade Practices (Jewellery, Watches and Clocks) Order, 1968",Irish Statutory Instrument S.I. No. 80/1968,citation,legal citation of legislation or a court decision,S.I. No. 80/1968,no-desc,False,True,False,"Restrictive Trade Practices (Jewellery, Watches and Clocks) Order, 1968 has a citation of S.I. No. 80/1968.","Restrictive Trade Practices (Jewellery, Watches and Clocks) Order, 1968 has a citation of S.I. No. 80/1968.","Restrictive Trade Practices (Jewellery, Watches and Clocks) Order, 1968 has a citation of S.I. No. 80/1968.",True,"Restrictive Trade Practices (Jewellery, Watches and Clocks) Order, 1968 has a citation of S.I. No. 80/1968.",False,https://www.irishstatutebook.ie/eli/1968/si/80/made/en/print
b25d3e05efd5cd401ce0a6f011f62e44ac790d9a,Q100558103,Q100558103$A9FCB9D8-9DB8-494A-8326-8C6C5A0B536D,normal,P577,time,"Dublin District Milk Board (Minimum Prices For Milk) (No. 2) Order, 1951",Irish Statutory Instrument S.I. No. 171/1951,publication date,date or point in time when a work was first published or released,1951,no-desc,False,False,False,"The Dublin District Milk Board (Minimum Prices For Milk) (No. 2) Order, 1951 was published in 1951.","The Dublin District Milk Board (Minimum Prices For Milk) (No. 2) Order, 1951 was published in 1951.","The Dublin District Milk Board (Minimum Prices For Milk) (No. 2) Order, 1951 was published in 1951.",False,"The Dublin District Milk Board (Minimum Prices For Milk) (No. 2) Order, 1951 was published in 1951.",False,https://www.irishstatutebook.ie/eli/1951/si/171/made/en/print
