reference_id,entity_id,claim_id,rank,property_id,datatype,datavalue,entity_label,entity_label_lan,property_label,property_label_lan,entity_alias,entity_alias_lan,property_alias,property_alias_lan,entity_desc,entity_desc_lan,property_desc,property_desc_lan,object_label,object_label_lan,object_alias,object_alias_lan,object_desc,object_desc_lan
227fdf386858eb7117fc9fbce698fb0832f9a54d,Q18821875,Q18821875$F7406EFB-5B78-45B1-ADAE-2F6F8ECAB7BE,normal,P21,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 6581097, 'id': 'Q6581097'}, 'type': 'wikibase-entityid'}",Samuel Watson,en,sex or gender,en,no-alias,none,"['gender identity', 'gender expression', 'gender', 'biological sex', 'man', 'woman', 'male', 'female', 'intersex', 'sex']",en,English sculptor,en,"sex or gender identity of human or animal. For human: male, female, non-binary, intersex, transgender female, transgender male, agender. For animal: male organism, female organism. Groups of same gender use subclass of (P279)",en,male,en,"['man', 'male person', 'male human', 'male gender', 'guy', 'm', 'human male', 'sterner sex', 'masc', 'men', 'boy', 'boys', '♂']",en,"to be used in ""sex or gender"" (P21) to indicate that the human subject is a male",en
c976b02e4e241fd6b37bd66ffd9fbed204529925,Q42313543,Q42313543$B29C38AD-D103-4D79-8871-D64A7988BC23,normal,P569,time,"{'value': {'time': '+1938-01-01T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 9, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}, 'type': 'time'}",Lynn Geesaman,en,date of birth,en,no-alias,none,"['born on', 'birth date', 'birthdate', 'birth year', 'year of birth', 'birthyear', 'DOB']",en,American photographer born 1938,en,date on which the subject was born,en,1938,en,no-alias,none,no-desc,none
a3bef24006fe3270b5df46257337824c24c425d4,Q5549435,Q5549435$CF29AD7D-BD71-4B83-B571-727772EB84EC,normal,P21,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 6581097, 'id': 'Q6581097'}, 'type': 'wikibase-entityid'}","Gerald Nailor, Sr.",en,sex or gender,en,"['Walking By The River', 'Gerald Nailor', 'Toh Yah', 'Toh-Yah']",en,"['gender identity', 'gender expression', 'gender', 'biological sex', 'man', 'woman', 'male', 'female', 'intersex', 'sex']",en,Navajo traditional painter from New Mexico (1917-1952),en,"sex or gender identity of human or animal. For human: male, female, non-binary, intersex, transgender female, transgender male, agender. For animal: male organism, female organism. Groups of same gender use subclass of (P279)",en,male,en,"['man', 'male person', 'male human', 'male gender', 'guy', 'm', 'human male', 'sterner sex', 'masc', 'men', 'boy', 'boys', '♂']",en,"to be used in ""sex or gender"" (P21) to indicate that the human subject is a male",en
b98c28403c72cdf69c1362c47f0eea0bbd5e143c,Q670805,Q670805$E9F8214D-0D1C-4D13-AEA9-8511D54A8EAA,normal,P569,time,"{'value': {'time': '+1484-01-01T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 9, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}, 'type': 'time'}",Niklaus Manuel,en,date of birth,en,"['Niklaus Manuel Alemand', 'Niklaus Manuel-Deutsch', 'Schweizer Mahler Manuelli', 'Alemand Alamann Alleman', 'Niklaus Manuel I Deutsch', 'Niklaus Manuel Alleman', 'Niklaus Manuel Deutsch', 'Niklaus Manuel Alamann', 'Niclaus Manuel', 'niklaus manuel deutsch']",en,"['born on', 'birth date', 'birthdate', 'birth year', 'year of birth', 'birthyear', 'DOB']",en,Swiss artist (1484-1530),en,date on which the subject was born,en,1484,en,no-alias,none,no-desc,none
c94119e44a75cb4b2b87d97310cd5fd7ecddda47,Q67459369,Q67459369$4b75cbd9-48d7-36f8-5de7-31ef0a3f67fb,normal,P569,time,"{'value': {'time': '+1775-00-00T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 9, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}, 'type': 'time'}",E. Westoby,en,date of birth,en,no-alias,none,"['born on', 'birth date', 'birthdate', 'birth year', 'year of birth', 'birthyear', 'DOB']",en,"British painter (born 1775, active 1806-1823)",en,date on which the subject was born,en,1775,en,no-alias,none,no-desc,none
9a09c270545156eb1f44f3afd7acf2a8ed0eda33,Q274959,Q274959$5a88f835-48da-2287-2ed6-1d20404589e5,normal,P2101,quantity,"{'value': {'amount': '+0', 'unit': 'http://www.wikidata.org/entity/Q25267'}, 'type': 'quantity'}",distilled water,en,melting point,en,"['Eau distillee', 'Eau déminéralisée']",fr,['freezing point'],en,water that has had many of its impurities removed through distillation,en,temperature at which a solid changes its state from solid to liquid at atmospheric pressure,en,0 degree Celsius,en,"['0 Celsius', '0 °C', '0 centigrade', '0 ℃', '0 degree centigrade', '0 degrees Celsius', '0 degrees centigrade']",en,SI unit of Celsius temperature,en
9a09c270545156eb1f44f3afd7acf2a8ed0eda33,Q274959,Q274959$5e9b49c0-4462-58f8-a047-5d679fec3813,normal,P2102,quantity,"{'value': {'amount': '+100', 'unit': 'http://www.wikidata.org/entity/Q25267'}, 'type': 'quantity'}",distilled water,en,boiling point,en,"['Eau distillee', 'Eau déminéralisée']",fr,"['température de vaporisation', ""température d'ébullition""]",fr,water that has had many of its impurities removed through distillation,en,temperature at which a substance changes its phase from liquid to gas (indicate the corresponding pressure as qualifier),en,100 degree Celsius,en,"['100 Celsius', '100 °C', '100 centigrade', '100 ℃', '100 degree centigrade', '100 degrees Celsius', '100 degrees centigrade']",en,SI unit of Celsius temperature,en
f51c845aea32b1f13eea422aaa07416c62427bc2,Q44944,Q44944$603B207B-2C09-4FDD-9255-E4AEA58BB954,normal,P31,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 11173, 'id': 'Q11173'}, 'type': 'wikibase-entityid'}",tegaserod,en,instance of,en,"['HTF919', 'SDZ-HTF-919', '1-{[(5-Methoxyindol-3-yl)methylene]amino}-3-pentylguanidine', '(E)-tegaserod']",en,"['is a', 'is an', 'has class', 'has type', 'is a particular', 'is a specific', 'is an individual', 'is a unique', 'is an example of', 'member of', 'unique individual of', 'distinct member of', 'unitary element of class', 'distinct element of', 'distinct individual member of', 'rdf:type', 'type', 'main type', 'is a(n)', 'type of', 'is a type of']",en,pharmaceutical drug,en,that class of which this subject is a particular example and member,en,chemical compound,en,"['compound', 'heteroatomic molecular entity', 'chemical compounds', 'compounds']",en,pure chemical substance consisting of two or more different chemical elements,en
f51c845aea32b1f13eea422aaa07416c62427bc2,Q44944,Q44944$6BD9A056-3EDA-40D6-99B7-31F71DB2EC09,normal,P31,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 12140, 'id': 'Q12140'}, 'type': 'wikibase-entityid'}",tegaserod,en,instance of,en,"['HTF919', 'SDZ-HTF-919', '1-{[(5-Methoxyindol-3-yl)methylene]amino}-3-pentylguanidine', '(E)-tegaserod']",en,"['is a', 'is an', 'has class', 'has type', 'is a particular', 'is a specific', 'is an individual', 'is a unique', 'is an example of', 'member of', 'unique individual of', 'distinct member of', 'unitary element of class', 'distinct element of', 'distinct individual member of', 'rdf:type', 'type', 'main type', 'is a(n)', 'type of', 'is a type of']",en,pharmaceutical drug,en,that class of which this subject is a particular example and member,en,medication,en,"['medicine', 'pharmaceutical drug', 'pharmaceutical', 'curetive substance', 'suprative substance', 'proactive substance', 'drug']",en,"substance used to diagnose, cure, treat, or prevent disease",en
f51c845aea32b1f13eea422aaa07416c62427bc2,Q44944,Q44944$1326FAAF-C269-4F8D-A89B-ACFA196BC9E3,normal,P274,string,"{'value': 'C₁₆H₂₃N₅O', 'type': 'string'}",tegaserod,en,chemical formula,en,"['HTF919', 'SDZ-HTF-919', '1-{[(5-Methoxyindol-3-yl)methylene]amino}-3-pentylguanidine', '(E)-tegaserod']",en,"['formula', 'molecular formula']",en,pharmaceutical drug,en,description of chemical compound  giving element symbols and counts,en,C₁₆H₂₃N₅O,en,no-alias,none,no-desc,none
4ca671d9fa0fad3f94dc7ad4e201a975d1d76de2,Q413762,q413762$9C2AD3C8-99A3-49F6-A2DA-67EA8FD7680A,normal,P31,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 11173, 'id': 'Q11173'}, 'type': 'wikibase-entityid'}",Hyoscyamine,en,instance of,en,"['Tropine-L-tropate', 'Daturin', '[3(S)-Endo]-alpha-(hydroxymethyl)benzeneacetic acid 8-methyl-8-azabicyclo[3.2.1]oct-3-yl ester', '(−)-atropine', '(-)-Hyoscyamine', 'Daturine', 'L-Hyoscyamine', 'Duboisine', 'L-Tropine Tropate', '(S)-atropine', '(-)-Atropine', 'Tropine, (-)-tropate', '(−)-hyoscyamine', '(S)-(−)-hyoscyamine', '(S)-(-)-Hyoscyamine', 'L-Tropine tropate', 'Hyoscyamin', 'Hyoscyaminum', '[3(S)-endo]-α-(hydroxymethyl)benzeneacetic acid 8-methyl-8-azabicyclo[3.2.1]oct-3-yl ester', 'Symax', 'HyoMax', 'Anaspaz', 'Egazil', 'Buwecon', 'Cystospaz', 'Levsin', 'Levbid', 'Levsinex', 'Donnamar', 'NuLev', 'Spacol T/S', 'Neoquess']",en,"['is a', 'is an', 'has class', 'has type', 'is a particular', 'is a specific', 'is an individual', 'is a unique', 'is an example of', 'member of', 'unique individual of', 'distinct member of', 'unitary element of class', 'distinct element of', 'distinct individual member of', 'rdf:type', 'type', 'main type', 'is a(n)', 'type of', 'is a type of']",en,pharmaceutical drug,en,that class of which this subject is a particular example and member,en,chemical compound,en,"['compound', 'heteroatomic molecular entity', 'chemical compounds', 'compounds']",en,pure chemical substance consisting of two or more different chemical elements,en
4ca671d9fa0fad3f94dc7ad4e201a975d1d76de2,Q413762,Q413762$C5D101E9-E57F-4EA3-8D7B-C6C08BEEF3E3,normal,P31,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 12140, 'id': 'Q12140'}, 'type': 'wikibase-entityid'}",Hyoscyamine,en,instance of,en,"['Tropine-L-tropate', 'Daturin', '[3(S)-Endo]-alpha-(hydroxymethyl)benzeneacetic acid 8-methyl-8-azabicyclo[3.2.1]oct-3-yl ester', '(−)-atropine', '(-)-Hyoscyamine', 'Daturine', 'L-Hyoscyamine', 'Duboisine', 'L-Tropine Tropate', '(S)-atropine', '(-)-Atropine', 'Tropine, (-)-tropate', '(−)-hyoscyamine', '(S)-(−)-hyoscyamine', '(S)-(-)-Hyoscyamine', 'L-Tropine tropate', 'Hyoscyamin', 'Hyoscyaminum', '[3(S)-endo]-α-(hydroxymethyl)benzeneacetic acid 8-methyl-8-azabicyclo[3.2.1]oct-3-yl ester', 'Symax', 'HyoMax', 'Anaspaz', 'Egazil', 'Buwecon', 'Cystospaz', 'Levsin', 'Levbid', 'Levsinex', 'Donnamar', 'NuLev', 'Spacol T/S', 'Neoquess']",en,"['is a', 'is an', 'has class', 'has type', 'is a particular', 'is a specific', 'is an individual', 'is a unique', 'is an example of', 'member of', 'unique individual of', 'distinct member of', 'unitary element of class', 'distinct element of', 'distinct individual member of', 'rdf:type', 'type', 'main type', 'is a(n)', 'type of', 'is a type of']",en,pharmaceutical drug,en,that class of which this subject is a particular example and member,en,medication,en,"['medicine', 'pharmaceutical drug', 'pharmaceutical', 'curetive substance', 'suprative substance', 'proactive substance', 'drug']",en,"substance used to diagnose, cure, treat, or prevent disease",en
4ca671d9fa0fad3f94dc7ad4e201a975d1d76de2,Q413762,Q413762$EB0618EE-08EE-4063-905B-A828A2F86270,normal,P274,string,"{'value': 'C₁₇H₂₃NO₃', 'type': 'string'}",Hyoscyamine,en,chemical formula,en,"['Tropine-L-tropate', 'Daturin', '[3(S)-Endo]-alpha-(hydroxymethyl)benzeneacetic acid 8-methyl-8-azabicyclo[3.2.1]oct-3-yl ester', '(−)-atropine', '(-)-Hyoscyamine', 'Daturine', 'L-Hyoscyamine', 'Duboisine', 'L-Tropine Tropate', '(S)-atropine', '(-)-Atropine', 'Tropine, (-)-tropate', '(−)-hyoscyamine', '(S)-(−)-hyoscyamine', '(S)-(-)-Hyoscyamine', 'L-Tropine tropate', 'Hyoscyamin', 'Hyoscyaminum', '[3(S)-endo]-α-(hydroxymethyl)benzeneacetic acid 8-methyl-8-azabicyclo[3.2.1]oct-3-yl ester', 'Symax', 'HyoMax', 'Anaspaz', 'Egazil', 'Buwecon', 'Cystospaz', 'Levsin', 'Levbid', 'Levsinex', 'Donnamar', 'NuLev', 'Spacol T/S', 'Neoquess']",en,"['formula', 'molecular formula']",en,pharmaceutical drug,en,description of chemical compound  giving element symbols and counts,en,C₁₇H₂₃NO₃,en,no-alias,none,no-desc,none
d4c654f8d3a3c56803f3aa8fa93028cca3bcd87c,Q5134843,Q5134843$F851B6FD-F1F6-4488-8F89-56F98496F97F,normal,P31,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 11173, 'id': 'Q11173'}, 'type': 'wikibase-entityid'}",Clocortolone,en,instance of,en,"['9-chloro-6alpha-Fluoro-16alpha-methyl-1,4-pregnadiene-11beta,21-diol-3,20-dione', '9-chloro-6alpha-Fluoro-11beta,21-dihydroxy-16alpha-methyl-1,4-pregnadien-3,20-dione', 'Clocortolon', 'Clocortolona', 'Clocortolonum']",en,"['is a', 'is an', 'has class', 'has type', 'is a particular', 'is a specific', 'is an individual', 'is a unique', 'is an example of', 'member of', 'unique individual of', 'distinct member of', 'unitary element of class', 'distinct element of', 'distinct individual member of', 'rdf:type', 'type', 'main type', 'is a(n)', 'type of', 'is a type of']",en,pharmaceutical drug,en,that class of which this subject is a particular example and member,en,chemical compound,en,"['compound', 'heteroatomic molecular entity', 'chemical compounds', 'compounds']",en,pure chemical substance consisting of two or more different chemical elements,en
d4c654f8d3a3c56803f3aa8fa93028cca3bcd87c,Q5134843,Q5134843$F1D235AF-7C93-4F70-A270-8121DA3512FE,normal,P31,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 12140, 'id': 'Q12140'}, 'type': 'wikibase-entityid'}",Clocortolone,en,instance of,en,"['9-chloro-6alpha-Fluoro-16alpha-methyl-1,4-pregnadiene-11beta,21-diol-3,20-dione', '9-chloro-6alpha-Fluoro-11beta,21-dihydroxy-16alpha-methyl-1,4-pregnadien-3,20-dione', 'Clocortolon', 'Clocortolona', 'Clocortolonum']",en,"['is a', 'is an', 'has class', 'has type', 'is a particular', 'is a specific', 'is an individual', 'is a unique', 'is an example of', 'member of', 'unique individual of', 'distinct member of', 'unitary element of class', 'distinct element of', 'distinct individual member of', 'rdf:type', 'type', 'main type', 'is a(n)', 'type of', 'is a type of']",en,pharmaceutical drug,en,that class of which this subject is a particular example and member,en,medication,en,"['medicine', 'pharmaceutical drug', 'pharmaceutical', 'curetive substance', 'suprative substance', 'proactive substance', 'drug']",en,"substance used to diagnose, cure, treat, or prevent disease",en
d4c654f8d3a3c56803f3aa8fa93028cca3bcd87c,Q5134843,Q5134843$518FDBD7-E153-4715-8D0D-E67890535373,normal,P274,string,"{'value': 'C₂₂H₂₈ClFO₄', 'type': 'string'}",Clocortolone,en,chemical formula,en,"['9-chloro-6alpha-Fluoro-16alpha-methyl-1,4-pregnadiene-11beta,21-diol-3,20-dione', '9-chloro-6alpha-Fluoro-11beta,21-dihydroxy-16alpha-methyl-1,4-pregnadien-3,20-dione', 'Clocortolon', 'Clocortolona', 'Clocortolonum']",en,"['formula', 'molecular formula']",en,pharmaceutical drug,en,description of chemical compound  giving element symbols and counts,en,C₂₂H₂₈ClFO₄,en,no-alias,none,no-desc,none
d4c654f8d3a3c56803f3aa8fa93028cca3bcd87c,Q5134843,Q5134843$0544B224-1617-4738-B871-6DBAC6D59200,normal,P2017,string,"{'value': '[H][C@@]12C[C@@H](C)[C@H](C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1(Cl)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C', 'type': 'string'}",Clocortolone,en,isomeric SMILES,en,"['9-chloro-6alpha-Fluoro-16alpha-methyl-1,4-pregnadiene-11beta,21-diol-3,20-dione', '9-chloro-6alpha-Fluoro-11beta,21-dihydroxy-16alpha-methyl-1,4-pregnadien-3,20-dione', 'Clocortolon', 'Clocortolona', 'Clocortolonum']",en,['iso-SMILES'],en,pharmaceutical drug,en,dedicated SMILES for isomer,en,[H][C@@]12C[C@@H](C)[C@H](C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1(Cl)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C,en,no-alias,none,no-desc,none
7566705b10aa14727a43aa987620f482704faf55,Q1989071,q1989071$872008D4-211C-4AA0-BDAF-A551A3039F29,normal,P31,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 11173, 'id': 'Q11173'}, 'type': 'wikibase-entityid'}",Dirithromycin,en,instance of,en,"['Dynabac', 'Nortron', 'LY-237216']",en,"['is a', 'is an', 'has class', 'has type', 'is a particular', 'is a specific', 'is an individual', 'is a unique', 'is an example of', 'member of', 'unique individual of', 'distinct member of', 'unitary element of class', 'distinct element of', 'distinct individual member of', 'rdf:type', 'type', 'main type', 'is a(n)', 'type of', 'is a type of']",en,pharmaceutical drug,en,that class of which this subject is a particular example and member,en,chemical compound,en,"['compound', 'heteroatomic molecular entity', 'chemical compounds', 'compounds']",en,pure chemical substance consisting of two or more different chemical elements,en
